             (18.341430573744802,-0.14999999999999999)         (0.0000000000000000,1.90697388484564496E-020)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (4.80580200818670703E-005,-5.26713718415502310E-005)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
        (0.0000000000000000,-1.90697388484564496E-020)             (8.5766305737448025,-0.14999999999999999)         (0.0000000000000000,1.90697388484564496E-020)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (-4.80580200818670703E-005,5.26713718415502310E-005)               (0.0000000000000000,0.0000000000000000)  (4.80580200818670703E-005,-5.26713718415502310E-005)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
               (0.0000000000000000,0.0000000000000000)        (0.0000000000000000,-1.90697388484564496E-020)              (-1.1881694262551963,0.0000000000000000)         (0.0000000000000000,1.90697388484564496E-020)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (-4.80580200818670703E-005,5.26713718415502310E-005)               (0.0000000000000000,0.0000000000000000)  (4.80580200818670703E-005,-5.26713718415502310E-005)               (0.0000000000000000,0.0000000000000000)
               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)        (0.0000000000000000,-1.90697388484564496E-020)            (-10.952969426255196,-0.14999999999999999)         (0.0000000000000000,1.90697388484564496E-020)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (-4.80580200818670703E-005,5.26713718415502310E-005)               (0.0000000000000000,0.0000000000000000)  (4.80580200818670703E-005,-5.26713718415502310E-005)
               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)        (0.0000000000000000,-1.90697388484564496E-020)            (-20.717769426255195,-0.14999999999999999)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (-4.80580200818670703E-005,5.26713718415502310E-005)               (0.0000000000000000,0.0000000000000000)
               (0.0000000000000000,0.0000000000000000) (-4.80580200818670703E-005,-5.26713718415502310E-005)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)             (28.102218252799954,-0.14999999999999999)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
   (4.80580200818670703E-005,5.26713718415502310E-005)               (0.0000000000000000,0.0000000000000000) (-4.80580200818670703E-005,-5.26713718415502310E-005)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)             (18.337418252799953,-0.14999999999999999)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
               (0.0000000000000000,0.0000000000000000)   (4.80580200818670703E-005,5.26713718415502310E-005)               (0.0000000000000000,0.0000000000000000) (-4.80580200818670703E-005,-5.26713718415502310E-005)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (8.5726182527999555,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)   (4.80580200818670703E-005,5.26713718415502310E-005)               (0.0000000000000000,0.0000000000000000) (-4.80580200818670703E-005,-5.26713718415502310E-005)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)            (-1.1921817472000444,-0.14999999999999999)               (0.0000000000000000,0.0000000000000000)
               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)   (4.80580200818670703E-005,5.26713718415502310E-005)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)            (-10.956981747200043,-0.14999999999999999)
